18
 0.20093E+02; 0.25321E+00; 0.30339E+02; 0.19839E+01; 0.28715E+01; 0.17004E+02; 0.80195E+02; 0.90040E+00; 0.24904E+00; 0.19689E+02; 0.56412E+05; 0.25041E+02; 0.40848E+02; 0.90667E+00;-0.23412E-01;-0.40026E-02;-0.12080E-03;-0.84829E+00; normal    
 0.19838E+02; 0.24978E+00; 0.29949E+02; 0.19912E+01; 0.28385E+01; 0.16601E+02; 0.80072E+02; 0.90375E+00; 0.25187E+00; 0.20024E+02; 0.56245E+05; 0.25519E+02; 0.40665E+02; 0.90343E+00;-0.12600E-01; 0.49773E-02; 0.54386E-03;-0.19351E+01; normal    
 0.20265E+02; 0.25197E+00; 0.29728E+02; 0.19750E+01; 0.28390E+01; 0.17147E+02; 0.79770E+02; 0.90456E+00; 0.24991E+00; 0.20016E+02; 0.55765E+05; 0.25219E+02; 0.40550E+02; 0.89700E+00;-0.36576E-01; 0.12335E-01;-0.29172E-04;-0.78952E+00; normal    
 0.19892E+02; 0.24865E+00; 0.30181E+02; 0.20048E+01; 0.28492E+01; 0.17091E+02; 0.80086E+02; 0.89845E+00; 0.24869E+00; 0.20084E+02; 0.57091E+05; 0.25117E+02; 0.40455E+02; 0.90104E+00; 0.84328E-02;-0.20645E-02;-0.86140E-03;-0.33676E-01; normal    
 0.19785E+02; 0.24760E+00; 0.30053E+02; 0.19922E+01; 0.28626E+01; 0.17111E+02; 0.79759E+02; 0.89574E+00; 0.25331E+00; 0.19880E+02; 0.56069E+05; 0.25109E+02; 0.40595E+02; 0.89723E+00;-0.10133E-01; 0.38307E-04; 0.38212E-02;-0.29951E+00; normal    
 0.19918E+02; 0.25197E+00; 0.30131E+02; 0.19822E+01; 0.28739E+01; 0.17176E+02; 0.79987E+02; 0.90236E+00; 0.25266E+00; 0.20063E+02; 0.55812E+05; 0.25349E+02; 0.40951E+02; 0.88307E+00;-0.24430E-01; 0.35252E-03; 0.21219E-02;-0.35451E+00; normal    
 0.19875E+02; 0.25207E+00; 0.30115E+02; 0.19947E+01; 0.28679E+01; 0.17171E+02; 0.79884E+02; 0.88948E+00; 0.25213E+00; 0.20036E+02; 0.56197E+05; 0.25393E+02; 0.40409E+02; 0.89820E+00;-0.57034E-02;-0.28739E-02; 0.13674E-02; 0.28931E-02; normal    
 0.20174E+02; 0.24689E+00; 0.29888E+02; 0.19916E+01; 0.28469E+01; 0.17170E+02; 0.80034E+02; 0.90029E+00; 0.25418E+00; 0.20077E+02; 0.55909E+05; 0.25000E+02; 0.40473E+02; 0.90202E+00;-0.10205E-01; 0.87240E-02; 0.51830E-02;-0.16307E+00; normal    
 0.19831E+02; 0.24825E+00; 0.30207E+02; 0.19992E+01; 0.28208E+01; 0.17392E+02; 0.79846E+02; 0.90330E+00; 0.24756E+00; 0.19802E+02; 0.56951E+05; 0.25058E+02; 0.40625E+02; 0.89925E+00;-0.25007E-03;-0.15455E-03;-0.17116E-02; 0.62268E+00; normal    
 0.19691E+02; 0.25163E+00; 0.29843E+02; 0.20109E+01; 0.28898E+01; 0.17065E+02; 0.80174E+02; 0.90370E+00; 0.24968E+00; 0.19912E+02; 0.56346E+05; 0.25493E+02; 0.40653E+02; 0.89150E+00; 0.17352E-01; 0.44088E-02;-0.15792E-02; 0.20634E+00; normal    
 0.20047E+02; 0.24927E+00; 0.29879E+02; 0.20082E+01; 0.28522E+01; 0.17205E+02; 0.80189E+02; 0.90080E+00; 0.25235E+00; 0.19809E+02; 0.55808E+05; 0.25612E+02; 0.40755E+02; 0.89528E+00; 0.13037E-01; 0.34237E-02; 0.56852E-03; 0.41229E+00; normal    
 0.20198E+02; 0.24891E+00; 0.30174E+02; 0.19930E+01; 0.28188E+01; 0.17230E+02; 0.79951E+02; 0.89878E+00; 0.25384E+00; 0.19983E+02; 0.56345E+05; 0.24707E+02; 0.40892E+02; 0.89341E+00;-0.10155E-01;-0.61341E-02; 0.61585E-02;-0.88350E-01; normal    
 0.19973E+02; 0.24568E+00; 0.29983E+02; 0.19916E+01; 0.28400E+01; 0.17174E+02; 0.79789E+02; 0.90324E+00; 0.25455E+00; 0.20382E+02; 0.56723E+05; 0.25709E+02; 0.40602E+02; 0.88915E+00;-0.12788E-01; 0.21620E-02; 0.23844E-02;-0.24353E+00; normal    
 0.19896E+02; 0.25502E+00; 0.30126E+02; 0.20146E+01; 0.28496E+01; 0.17191E+02; 0.80011E+02; 0.89798E+00; 0.24617E+00; 0.19806E+02; 0.55822E+05; 0.25600E+02; 0.40540E+02; 0.89285E+00; 0.22298E-01; 0.55439E-02;-0.55691E-02; 0.53523E+00; normal    
 0.19974E+02; 0.24738E+00; 0.30011E+02; 0.19912E+01; 0.28464E+01; 0.17175E+02; 0.80006E+02; 0.91115E+00; 0.24696E+00; 0.20205E+02; 0.55809E+05; 0.25242E+02; 0.40391E+02; 0.89767E+00;-0.12594E-01; 0.22305E-01;-0.31240E-02;-0.22943E+00; normal    
 0.19940E+02; 0.25301E+00; 0.30075E+02; 0.20024E+01; 0.28733E+01; 0.17316E+02; 0.79972E+02; 0.89818E+00; 0.25115E+00; 0.19987E+02; 0.56752E+05; 0.24782E+02; 0.40736E+02; 0.89341E+00; 0.46590E-02;-0.63043E-02; 0.31103E-02; 0.61949E+00; normal    
 0.19979E+02; 0.24997E+00; 0.30113E+02; 0.19953E+01; 0.28681E+01; 0.16974E+02; 0.80226E+02; 0.89507E+00; 0.25029E+00; 0.20002E+02; 0.56244E+05; 0.25536E+02; 0.40845E+02; 0.90661E+00;-0.58164E-02;-0.79131E-02;-0.11203E-02;-0.64237E+00; normal    
 0.19974E+02; 0.24848E+00; 0.30066E+02; 0.20082E+01; 0.28641E+01; 0.17189E+02; 0.79915E+02; 0.90030E+00; 0.24727E+00; 0.20158E+02; 0.56154E+05; 0.25596E+02; 0.40621E+02; 0.90030E+00; 0.12952E-01; 0.32947E-02;-0.44378E-02; 0.35557E+00; normal    
 0.19890E+02; 0.25254E+00; 0.30146E+02; 0.19841E+01; 0.28508E+01; 0.17089E+02; 0.79779E+02; 0.90322E+00; 0.24671E+00; 0.19926E+02; 0.55748E+05; 0.25431E+02; 0.40479E+02; 0.89826E+00;-0.23760E-01; 0.12792E-01;-0.42052E-02;-0.72421E+00; normal    
 0.19816E+02; 0.24845E+00; 0.30059E+02; 0.19844E+01; 0.28537E+01; 0.17029E+02; 0.79917E+02; 0.89904E+00; 0.25184E+00; 0.20017E+02; 0.56171E+05; 0.25044E+02; 0.40093E+02; 0.89949E+00;-0.23552E-01; 0.14332E-01; 0.26645E-02;-0.90063E+00; normal    
 0.19888E+02; 0.25051E+00; 0.29935E+02; 0.19983E+01; 0.28458E+01; 0.17039E+02; 0.80203E+02; 0.90076E+00; 0.24771E+00; 0.20076E+02; 0.56379E+05; 0.25789E+02; 0.40641E+02; 0.89168E+00;-0.33547E-02; 0.14976E-02;-0.48257E-02;-0.48993E+00; normal    
 0.20015E+02; 0.24897E+00; 0.30076E+02; 0.20118E+01; 0.28346E+01; 0.17279E+02; 0.80056E+02; 0.88145E+00; 0.24712E+00; 0.19926E+02; 0.56782E+05; 0.25136E+02; 0.40403E+02; 0.89033E+00; 0.16976E-01;-0.15401E-01;-0.25408E-02; 0.58484E+00; normal    
 0.19984E+02; 0.25196E+00; 0.29615E+02; 0.19888E+01; 0.28437E+01; 0.17178E+02; 0.80296E+02; 0.89841E+00; 0.24561E+00; 0.20065E+02; 0.55649E+05; 0.25754E+02; 0.40582E+02; 0.89799E+00;-0.18421E-01; 0.63580E-02;-0.67538E-02;-0.39346E+00; normal    
 0.20086E+02; 0.25023E+00; 0.30128E+02; 0.19921E+01; 0.28495E+01; 0.17045E+02; 0.80053E+02; 0.89902E+00; 0.25019E+00; 0.19852E+02; 0.56634E+05; 0.25785E+02; 0.40672E+02; 0.90198E+00;-0.13680E-01;-0.30024E-02;-0.23204E-02;-0.67201E+00; normal    
 0.19793E+02; 0.25507E+00; 0.30117E+02; 0.20103E+01; 0.28195E+01; 0.17221E+02; 0.79853E+02; 0.89927E+00; 0.25474E+00; 0.19968E+02; 0.55267E+05; 0.25165E+02; 0.40817E+02; 0.90128E+00; 0.13568E-01; 0.48025E-02; 0.49548E-02; 0.30316E+00; normal    
 0.19979E+02; 0.25111E+00; 0.30042E+02; 0.20031E+01; 0.28859E+01; 0.17347E+02; 0.79818E+02; 0.89952E+00; 0.24750E+00; 0.19790E+02; 0.56348E+05; 0.25828E+02; 0.40427E+02; 0.91300E+00; 0.26031E-02; 0.55516E-02;-0.52248E-02; 0.65339E+00; normal    
 0.20026E+02; 0.25253E+00; 0.30097E+02; 0.20197E+01; 0.28742E+01; 0.16967E+02; 0.80168E+02; 0.89715E+00; 0.25249E+00; 0.19869E+02; 0.55891E+05; 0.25248E+02; 0.40403E+02; 0.90022E+00; 0.27268E-01; 0.73671E-02; 0.23105E-02;-0.36775E-01; normal    
 0.20189E+02; 0.24917E+00; 0.29954E+02; 0.20069E+01; 0.28691E+01; 0.17261E+02; 0.80137E+02; 0.90483E+00; 0.24543E+00; 0.20087E+02; 0.55960E+05; 0.25321E+02; 0.40845E+02; 0.89288E+00; 0.80180E-02; 0.41210E-02;-0.50497E-02; 0.43736E+00; normal    
 0.19974E+02; 0.25224E+00; 0.29913E+02; 0.19986E+01; 0.28618E+01; 0.17105E+02; 0.80058E+02; 0.90671E+00; 0.25077E+00; 0.19812E+02; 0.56048E+05; 0.24522E+02; 0.40695E+02; 0.90036E+00;-0.34519E-02; 0.88127E-02; 0.39147E-02;-0.28413E+00; normal    
 0.19918E+02; 0.24546E+00; 0.30094E+02; 0.20126E+01; 0.28886E+01; 0.17253E+02; 0.79849E+02; 0.90090E+00; 0.25341E+00; 0.19924E+02; 0.56773E+05; 0.25312E+02; 0.40711E+02; 0.89526E+00; 0.18137E-01;-0.31593E-02; 0.29580E-02; 0.67998E+00; normal    
 0.19692E+02; 0.24857E+00; 0.29894E+02; 0.19797E+01; 0.28664E+01; 0.17323E+02; 0.79935E+02; 0.89261E+00; 0.24651E+00; 0.20116E+02; 0.56604E+05; 0.25105E+02; 0.41318E+02; 0.90644E+00;-0.31605E-01;-0.24436E-01;-0.29290E-02;-0.17669E+00; normal    
 0.20192E+02; 0.24869E+00; 0.29733E+02; 0.19949E+01; 0.28362E+01; 0.17254E+02; 0.80154E+02; 0.89611E+00; 0.25222E+00; 0.19914E+02; 0.55546E+05; 0.24941E+02; 0.40781E+02; 0.90573E+00;-0.92465E-02; 0.23875E-03; 0.34770E-02;-0.18959E-01; normal    
 0.19948E+02; 0.25076E+00; 0.30224E+02; 0.19957E+01; 0.28699E+01; 0.17055E+02; 0.80257E+02; 0.89563E+00; 0.25122E+00; 0.19691E+02; 0.55205E+05; 0.25647E+02; 0.40701E+02; 0.90764E+00;-0.79463E-02; 0.43647E-02;-0.67990E-03;-0.49337E+00; normal    
 0.19873E+02; 0.25131E+00; 0.30089E+02; 0.20043E+01; 0.28566E+01; 0.17131E+02; 0.79679E+02; 0.90160E+00; 0.24664E+00; 0.20132E+02; 0.55618E+05; 0.25091E+02; 0.40529E+02; 0.89657E+00; 0.46616E-02; 0.11054E-01;-0.28013E-02;-0.47146E-01; normal    
 0.19831E+02; 0.25083E+00; 0.30063E+02; 0.19881E+01; 0.28584E+01; 0.17037E+02; 0.80120E+02; 0.90564E+00; 0.24774E+00; 0.20114E+02; 0.56435E+05; 0.25334E+02; 0.40924E+02; 0.89247E+00;-0.19280E-01;-0.74407E-03;-0.27426E-02;-0.79475E+00; normal    
 0.20071E+02; 0.25025E+00; 0.30241E+02; 0.20078E+01; 0.28238E+01; 0.17115E+02; 0.79885E+02; 0.88966E+00; 0.24801E+00; 0.20218E+02; 0.56030E+05; 0.25405E+02; 0.40667E+02; 0.90059E+00; 0.96450E-02;-0.74368E-02;-0.28510E-02;-0.10584E+00; normal    
 0.19997E+02; 0.25063E+00; 0.29922E+02; 0.20067E+01; 0.28506E+01; 0.17383E+02; 0.80003E+02; 0.88871E+00; 0.25171E+00; 0.19884E+02; 0.56554E+05; 0.25503E+02; 0.40851E+02; 0.90224E+00; 0.72018E-02;-0.16919E-01; 0.42229E-03; 0.72368E+00; normal    
 0.20009E+02; 0.25238E+00; 0.29939E+02; 0.19914E+01; 0.28371E+01; 0.17294E+02; 0.80338E+02; 0.88932E+00; 0.24701E+00; 0.20136E+02; 0.56006E+05; 0.25406E+02; 0.40895E+02; 0.91160E+00;-0.16496E-01;-0.12941E-01;-0.38066E-02;-0.72783E-01; normal    
 0.20060E+02; 0.24736E+00; 0.29940E+02; 0.20222E+01; 0.28560E+01; 0.17024E+02; 0.79852E+02; 0.89773E+00; 0.25045E+00; 0.19864E+02; 0.56766E+05; 0.25263E+02; 0.41171E+02; 0.89870E+00; 0.29578E-01;-0.17148E-01; 0.19273E-03; 0.86371E-01; normal    
 0.19972E+02; 0.24898E+00; 0.29829E+02; 0.20038E+01; 0.28445E+01; 0.17212E+02; 0.79830E+02; 0.90095E+00; 0.25165E+00; 0.19928E+02; 0.56156E+05; 0.25003E+02; 0.40849E+02; 0.90224E+00; 0.15001E-02;-0.14256E-02; 0.26073E-02; 0.60988E-01; normal    
 0.19925E+02; 0.24924E+00; 0.30191E+02; 0.19948E+01; 0.28675E+01; 0.16978E+02; 0.79810E+02; 0.89974E+00; 0.25130E+00; 0.20150E+02; 0.55646E+05; 0.25165E+02; 0.40787E+02; 0.91204E+00;-0.11708E-01; 0.29100E-02; 0.15519E-02;-0.83563E+00; normal    
 0.19682E+02; 0.25291E+00; 0.30055E+02; 0.19907E+01; 0.28550E+01; 0.17189E+02; 0.79975E+02; 0.90628E+00; 0.24535E+00; 0.19953E+02; 0.55902E+05; 0.25020E+02; 0.40904E+02; 0.89774E+00;-0.18192E-01; 0.46561E-02;-0.37319E-02;-0.36861E+00; normal    
 0.20043E+02; 0.24787E+00; 0.30080E+02; 0.19990E+01; 0.28537E+01; 0.17052E+02; 0.79970E+02; 0.90310E+00; 0.24930E+00; 0.19670E+02; 0.57168E+05; 0.25111E+02; 0.41017E+02; 0.89617E+00;-0.57043E-02;-0.11358E-01;-0.21854E-03;-0.53335E+00; normal    
 0.19934E+02; 0.25138E+00; 0.29933E+02; 0.19967E+01; 0.28670E+01; 0.17316E+02; 0.79969E+02; 0.90620E+00; 0.24668E+00; 0.20151E+02; 0.55949E+05; 0.25483E+02; 0.40838E+02; 0.90864E+00;-0.10099E-01; 0.57423E-02;-0.44948E-02; 0.20583E+00; normal    
 0.19962E+02; 0.24853E+00; 0.29928E+02; 0.20184E+01; 0.28794E+01; 0.17246E+02; 0.79979E+02; 0.91646E+00; 0.25190E+00; 0.19961E+02; 0.56511E+05; 0.25814E+02; 0.40978E+02; 0.90045E+00; 0.22655E-01; 0.81781E-02;-0.79944E-03; 0.69761E+00; normal    
 0.19899E+02; 0.24920E+00; 0.30053E+02; 0.19996E+01; 0.28845E+01; 0.17039E+02; 0.80108E+02; 0.91534E+00; 0.24603E+00; 0.20160E+02; 0.56523E+05; 0.25388E+02; 0.40402E+02; 0.89644E+00;-0.57384E-02; 0.20561E-01;-0.47325E-02;-0.49114E+00; normal    
 0.20177E+02; 0.25080E+00; 0.30092E+02; 0.19987E+01; 0.28502E+01; 0.16818E+02; 0.79731E+02; 0.90169E+00; 0.24742E+00; 0.20027E+02; 0.55895E+05; 0.24613E+02; 0.41008E+02; 0.90678E+00;-0.75844E-02;-0.23278E-02; 0.14918E-03;-0.13000E+01; normal    
 0.20118E+02; 0.25342E+00; 0.30019E+02; 0.20028E+01; 0.28669E+01; 0.16975E+02; 0.80181E+02; 0.90502E+00; 0.24793E+00; 0.20106E+02; 0.56201E+05; 0.24708E+02; 0.40751E+02; 0.90759E+00;-0.16926E-02; 0.45904E-02; 0.22963E-03;-0.66893E+00; normal    
 0.19855E+02; 0.25354E+00; 0.29803E+02; 0.20101E+01; 0.28303E+01; 0.17197E+02; 0.80069E+02; 0.90829E+00; 0.25014E+00; 0.20231E+02; 0.56420E+05; 0.25478E+02; 0.40862E+02; 0.90349E+00; 0.92426E-02; 0.34759E-02;-0.10457E-02; 0.97371E-01; normal    
 0.19836E+02; 0.24902E+00; 0.29730E+02; 0.19974E+01; 0.28410E+01; 0.17180E+02; 0.80221E+02; 0.90774E+00; 0.24930E+00; 0.20121E+02; 0.56362E+05; 0.25824E+02; 0.40606E+02; 0.89498E+00;-0.96696E-02; 0.94337E-02;-0.33977E-02;-0.30634E+00; normal    
 0.19942E+02; 0.25096E+00; 0.30030E+02; 0.19845E+01; 0.28376E+01; 0.17236E+02; 0.80137E+02; 0.89823E+00; 0.24948E+00; 0.19918E+02; 0.55572E+05; 0.25335E+02; 0.40725E+02; 0.89227E+00;-0.29576E-01; 0.34702E-02;-0.99951E-03;-0.55043E+00; normal    
 0.20009E+02; 0.24899E+00; 0.29832E+02; 0.19864E+01; 0.28479E+01; 0.17096E+02; 0.80183E+02; 0.89302E+00; 0.24813E+00; 0.20368E+02; 0.57056E+05; 0.25115E+02; 0.40528E+02; 0.90021E+00;-0.26912E-01;-0.89444E-02;-0.13688E-02;-0.87606E+00; normal    
 0.19996E+02; 0.25196E+00; 0.29873E+02; 0.20099E+01; 0.28421E+01; 0.17029E+02; 0.79754E+02; 0.90054E+00; 0.24791E+00; 0.19797E+02; 0.56089E+05; 0.25577E+02; 0.40330E+02; 0.91208E+00; 0.94340E-02; 0.10918E-01;-0.37158E-02;-0.37414E+00; normal    
 0.20064E+02; 0.25036E+00; 0.29992E+02; 0.19932E+01; 0.28774E+01; 0.17111E+02; 0.80137E+02; 0.89501E+00; 0.24933E+00; 0.20193E+02; 0.56624E+05; 0.24924E+02; 0.40392E+02; 0.89852E+00;-0.14553E-01;-0.31814E-03; 0.67290E-03;-0.50107E+00; normal    
 0.19914E+02; 0.25101E+00; 0.30148E+02; 0.20073E+01; 0.28747E+01; 0.17222E+02; 0.80002E+02; 0.89090E+00; 0.25091E+00; 0.20188E+02; 0.56178E+05; 0.25001E+02; 0.40709E+02; 0.88982E+00; 0.68318E-02;-0.83558E-02; 0.18719E-02; 0.25416E+00; normal    
 0.19983E+02; 0.24944E+00; 0.30021E+02; 0.20053E+01; 0.28370E+01; 0.16977E+02; 0.79975E+02; 0.90404E+00; 0.25356E+00; 0.19699E+02; 0.56211E+05; 0.24999E+02; 0.40565E+02; 0.90006E+00; 0.28821E-02; 0.78938E-02; 0.45312E-02;-0.66718E+00; normal    
 0.20162E+02; 0.24841E+00; 0.29822E+02; 0.20043E+01; 0.28575E+01; 0.17094E+02; 0.80154E+02; 0.89443E+00; 0.24593E+00; 0.20146E+02; 0.56598E+05; 0.25655E+02; 0.40832E+02; 0.90486E+00; 0.42274E-03;-0.11083E-01;-0.60334E-02;-0.30295E+00; normal    
 0.20078E+02; 0.25164E+00; 0.30227E+02; 0.20141E+01; 0.28459E+01; 0.17068E+02; 0.79926E+02; 0.90305E+00; 0.24680E+00; 0.19980E+02; 0.55910E+05; 0.24963E+02; 0.40578E+02; 0.90851E+00; 0.14969E-01; 0.90100E-02;-0.20899E-02;-0.12503E+00; normal    
 0.20069E+02; 0.25025E+00; 0.29896E+02; 0.19854E+01; 0.28682E+01; 0.17221E+02; 0.80066E+02; 0.89785E+00; 0.24657E+00; 0.20076E+02; 0.56147E+05; 0.25216E+02; 0.40594E+02; 0.90236E+00;-0.28349E-01; 0.15420E-02;-0.33855E-02;-0.46210E+00; normal    
 0.19929E+02; 0.25330E+00; 0.29901E+02; 0.19948E+01; 0.28636E+01; 0.17032E+02; 0.80296E+02; 0.90586E+00; 0.24812E+00; 0.19906E+02; 0.55641E+05; 0.24708E+02; 0.40402E+02; 0.89185E+00;-0.15563E-01; 0.18100E-01; 0.43384E-03;-0.79500E+00; normal    
 0.19996E+02; 0.25085E+00; 0.30010E+02; 0.19922E+01; 0.28641E+01; 0.17293E+02; 0.79847E+02; 0.89345E+00; 0.25100E+00; 0.20050E+02; 0.56569E+05; 0.25724E+02; 0.40586E+02; 0.89020E+00;-0.20415E-01;-0.60465E-02;-0.12426E-02;-0.11973E+00; normal    
 0.19770E+02; 0.25083E+00; 0.29949E+02; 0.19930E+01; 0.28585E+01; 0.17150E+02; 0.79773E+02; 0.90655E+00; 0.24834E+00; 0.20110E+02; 0.56091E+05; 0.24657E+02; 0.40317E+02; 0.90531E+00;-0.19233E-01; 0.17219E-01; 0.89162E-03;-0.54244E+00; normal    
 0.19870E+02; 0.24997E+00; 0.30203E+02; 0.20030E+01; 0.28713E+01; 0.17172E+02; 0.80240E+02; 0.90274E+00; 0.24627E+00; 0.19985E+02; 0.55850E+05; 0.25243E+02; 0.40572E+02; 0.90283E+00;-0.40293E-02; 0.93299E-02;-0.38502E-02;-0.14843E+00; normal    
 0.20131E+02; 0.25236E+00; 0.30139E+02; 0.20038E+01; 0.28543E+01; 0.17156E+02; 0.79762E+02; 0.89899E+00; 0.25052E+00; 0.19998E+02; 0.55538E+05; 0.24965E+02; 0.40684E+02; 0.90230E+00;-0.22945E-02; 0.54594E-02; 0.16537E-02;-0.21417E+00; normal    
 0.19814E+02; 0.24720E+00; 0.29992E+02; 0.20040E+01; 0.28152E+01; 0.17241E+02; 0.79971E+02; 0.90653E+00; 0.24490E+00; 0.20030E+02; 0.55842E+05; 0.25283E+02; 0.40492E+02; 0.90496E+00;-0.18000E-02; 0.15054E-01;-0.53961E-02;-0.61880E-01; normal    
 0.20114E+02; 0.25144E+00; 0.30008E+02; 0.19857E+01; 0.28571E+01; 0.17220E+02; 0.79882E+02; 0.89937E+00; 0.25800E+00; 0.19840E+02; 0.56676E+05; 0.25471E+02; 0.40639E+02; 0.89317E+00;-0.29816E-01;-0.22181E-02; 0.69049E-02;-0.56509E+00; normal    
 0.19997E+02; 0.25218E+00; 0.29908E+02; 0.19968E+01; 0.28096E+01; 0.17025E+02; 0.79860E+02; 0.89698E+00; 0.24879E+00; 0.20105E+02; 0.56891E+05; 0.25687E+02; 0.40754E+02; 0.90656E+00;-0.13834E-01;-0.90445E-02;-0.32944E-02;-0.98239E+00; normal    
 0.19892E+02; 0.25302E+00; 0.29801E+02; 0.19911E+01; 0.28423E+01; 0.17112E+02; 0.80126E+02; 0.89620E+00; 0.25002E+00; 0.20008E+02; 0.56415E+05; 0.25226E+02; 0.40602E+02; 0.89576E+00;-0.22299E-01;-0.24381E-02; 0.92669E-05;-0.80513E+00; normal    
 0.20026E+02; 0.24840E+00; 0.29991E+02; 0.20005E+01; 0.28308E+01; 0.17151E+02; 0.79975E+02; 0.90479E+00; 0.24838E+00; 0.20048E+02; 0.56161E+05; 0.25114E+02; 0.40547E+02; 0.89305E+00;-0.82316E-02; 0.94772E-02;-0.11586E-02;-0.44114E+00; normal    
 0.20054E+02; 0.24940E+00; 0.30241E+02; 0.20060E+01; 0.28328E+01; 0.17139E+02; 0.79892E+02; 0.89550E+00; 0.25624E+00; 0.19975E+02; 0.56418E+05; 0.25324E+02; 0.41117E+02; 0.90800E+00; 0.22326E-03;-0.15306E-01; 0.57496E-02;-0.29949E+00; normal    
 0.19888E+02; 0.24935E+00; 0.29967E+02; 0.19928E+01; 0.28653E+01; 0.17322E+02; 0.79885E+02; 0.90964E+00; 0.25535E+00; 0.20316E+02; 0.56233E+05; 0.24141E+02; 0.40524E+02; 0.89023E+00;-0.18757E-01; 0.14303E-01; 0.10249E-01;-0.37937E-01; normal    
 0.19801E+02; 0.25229E+00; 0.29846E+02; 0.19878E+01; 0.28440E+01; 0.17111E+02; 0.80161E+02; 0.90718E+00; 0.24400E+00; 0.20127E+02; 0.56189E+05; 0.25462E+02; 0.40740E+02; 0.90645E+00;-0.26767E-01; 0.70975E-02;-0.70564E-02;-0.88660E+00; normal    
 0.19925E+02; 0.25114E+00; 0.30076E+02; 0.19967E+01; 0.28407E+01; 0.16780E+02; 0.80051E+02; 0.89829E+00; 0.24817E+00; 0.19791E+02; 0.56693E+05; 0.24926E+02; 0.40563E+02; 0.89705E+00;-0.13556E-01;-0.16235E-02;-0.50079E-03;-0.16297E+01; normal    
 0.20179E+02; 0.24997E+00; 0.29847E+02; 0.20085E+01; 0.28294E+01; 0.17200E+02; 0.79929E+02; 0.89836E+00; 0.24909E+00; 0.20034E+02; 0.56298E+05; 0.25272E+02; 0.40794E+02; 0.88923E+00; 0.44076E-02;-0.38579E-02;-0.11684E-02;-0.55496E-01; normal    
